Title,Year,Important Words,Citations,Log_Citations,Quartile,Novelty Score
Representing Clinical Notes for Adverse Drug Event Detection,2015,"medical notes, adverse drug event detection",13.0,2.6390573296152584,Q3,0.5
Proceedings of the Second Workshop on Discourse in Machine Translation,2015,"second workshop, discourse, machine translate",0.0,0.0,Q1,0.9464627388540056
Pronoun-Focused {MT} and Cross-Lingual Pronoun Prediction: Findings of the 2015 {D}isco{MT} Shared Task on Pronoun Translation,2015,"pronoun-focused mt, cross-lingual pronoun, 2015 discomt shared task, pronoun translation",66.0,4.204692619390966,Q4,0.565253817352952
Comparison of Coreference Resolvers for Deep Syntax Translation,2015,"coreference resolvers, deep syntax",6.0,1.9459101490553128,Q2,0.49929788825044213
Analysing {P}ar{C}or and its Translations by State-of-the-art {SMT} Systems,2015,"parcor, translations, smt system",4.0,1.6094379124341005,Q2,0.4245182155645346
Document-Level Machine Translation Evaluation with Gist Consistency and Text Cohesion,2015,"document-level adaptation, evaluate, gist consistency, text cohesion",13.0,2.6390573296152584,Q3,
The Role of Expectedness in the Implicitation and Explicitation of Discourse Relations,2015,"expectation, implicitation, explicitation, low-resource nmt",13.0,2.6390573296152584,Q3,0.42304191851667705
Detecting Document-level Context Triggers to Resolve Translation Ambiguity,2015,"deep enhanced representation, translation ambiguity",3.0,1.3862943611198906,Q2,0.4949021545669353
A Proposal for a Coherence Corpus in Machine Translation,2015,"corpus coherence, machine translate",9.0,2.302585092994046,Q3,0.3955572658164182
Part-of-Speech Driven Cross-Lingual Pronoun Prediction with Feed-Forward Neural Networks,2015,"part-of-speech, cross-lingual pronoun, feedforward neural networks",9.0,2.302585092994046,Q3,0.5183937826265682
Automatic Post-Editing for the {D}isco{MT} Pronoun Translation Task,2015,"automatic preediting, discomt pronoun translation task",7.0,2.079441541679836,Q2,0.0
A Document-Level {SMT} System with Integrated Pronoun Prediction,2015,"document-level smt system, pronoun prediction",2.0,1.0986122886681098,Q1,0.5
"Predicting Pronoun Translation Using Syntactic, Morphological and Contextual Features from Parallel Data",2015,"pronoun translation, psychology, morphological features, contextual features, r. sproat",6.0,1.9459101490553128,Q2,0.5496004520216125
Rule-Based Pronominal Anaphora Treatment for Machine Translation,2015,"rocling xvi, machine translate",9.0,2.302585092994046,Q3,0.3955572658164182
Pronoun Translation and Prediction with or without Coreference Links,2015,"pronoun translation, predict, iit delhi",12.0,2.5649493574615367,Q3,0.9755043903355125
Predicting Pronouns across Languages with Continuous Word Spaces,2015,"pronoun, languages, continuous space",4.0,1.6094379124341005,Q2,0.9534813336766091
Baseline Models for Pronoun Prediction and Pronoun-Aware Translation,2015,"baseline model, pronoun prediction, pronoun translation",11.0,2.4849066497880004,Q3,0.5473482950947087
A Maximum Entropy Classifier for Cross-Lingual Pronoun Prediction,2015,"maximum entropy ranking, cross-lingual pronoun",8.0,2.19722457733622,Q3,0.5
Measuring {`}Registerness{'} in Human and Machine Translation: A Text Classification Approach,2015,"registerness, human translation, machine translate, text classification approach",11.0,2.4849066497880004,Q3,0.49154777787425935
Translation Model Adaptation Using Genre-Revealing Text Features,2015,"translation modes, adaptation, genre-revealing text features",1.0,0.6931471805599453,Q1,0.8126671756326612
Crosslingual Annotation and Analysis of Implicit Discourse Connectives for Machine Translation,2015,"crosslingual annotation, analysis, implicit discourse connectives, machine translate",6.0,1.9459101490553128,Q2,0.9858928478661321
Novel Document Level Features for Statistical Machine Translation,2015,"document-level features, lightweight models",3.0,1.3862943611198906,Q2,
Exploration of Inter- and Intralingual Variation of Discourse Phenomena,2015,"inter- and intralingual variation, discourse phenomena",8.0,2.19722457733622,Q3,0.48764657528432714
On Statistical Machine Translation and Translation Theory,2015,"lightweight models, translation theory",12.0,2.5649493574615367,Q3,0.5294189635456223
Proceedings of the Sixth Workshop on Cognitive Aspects of Computational Language Learning,2015,"5th workshop, cognitive aspects, computational language learning",0.0,0.0,Q1,0.6145658582212699
Using reading behavior to predict grammatical functions,2015,"reading behavior, grammatical function",25.0,3.258096538021482,Q4,0.5130375723063696
Reading metrics for estimating task efficiency with {MT} output,2015,"reading metrics, estimating task efficiency, mt output",17.0,2.8903717578961645,Q3,0.5171749997587557
Evaluating Models of Computation and Storage in Human Sentence Processing,2015,"handwriting, storage, glozz",4.0,1.6094379124341005,Q2,0.4613793163512647
An agent-based model of a historical word order change,2015,"agent-based model, word order change",4.0,1.6094379124341005,Q2,0.5038212964169002
Towards a Model of Prediction-based Syntactic Category Acquisition: First Steps with Word Embeddings,2015,"model of syntactic acquisition, word embeddings",0.0,0.0,Q1,0.9999999999844604
Which distributional cues help the most? Unsupervised contexts selection for lexical category acquisition,2015,"distributional cues, unsupervised selection, lexical concept acquisition",0.0,0.0,Q1,0.5
Language Emergence in a Population of Artificial Agents Equipped with the Autotelic Principle,2015,"emergent language, population, artificial agents, autotelic principle",1.0,0.6931471805599453,Q1,0.4819549090263152
A Computational Study of Cross-situational Lexical Learning of {B}razilian {P}ortuguese,2015,"computing studies, cross-situational learning, brazilian portuguese",0.0,0.0,Q1,0.5250095154401175
Units in segmentation: a computational investigation,2015,"unit, segmenter, computational investigation",2.0,1.0986122886681098,Q1,0.9398835580271058
Estimating Grammeme Redundancy by Measuring Their Importance for Syntactic Parser Performance,2015,"grammeme redundancy, syntactic parser",3.0,1.3862943611198906,Q2,0.4596136187527295
Improving Coordination on Novel Meaning through Context and Semantic Structure,2015,"coordination, novel meaning, context, semantic structure",2.0,1.0986122886681098,Q1,0.92455739727558
"Perceptual, conceptual, and frequency effects on error patterns in {E}nglish color term acquisition",2015,"perceptual, conceptual, frequency effects, error patterns, english color term acquisition",2.0,1.0986122886681098,Q1,0.506514847476691
Motif discovery in infant- and adult-directed speech,2015,"motif discovery, infant-directed speech, child-produced speech",6.0,1.9459101490553128,Q2,0.5
Modeling dative alternations of individual children,2015,"modeled, dative variation, individual children",1.0,0.6931471805599453,Q1,0.5
Proceedings of the third International Workshop on Natural Language Processing for Social Media,2015,"third international workshop, natural language processing, social media",0.0,0.0,Q1,0.9998200539721422
Location Name Disambiguation Exploiting Spatial Proximity and Temporal Consistency,2015,"place name, disambiguate, proximity, temporal relation",6.0,1.9459101490553128,Q2,0.5676003784259955
Paraphrase Identification and Semantic Similarity in {T}witter with Simple Features,2015,"paraphrasing task, pingan smart health, twitter, simple features",13.0,2.6390573296152584,Q3,0.9934487503702731
A Language Detection System for Short Chats in Mobile Games,2015,"language recognition, short chats, video games",5.0,1.791759469228055,Q2,0.5100556466618439
"Long Nights, Rainy Days, and Misspent Youth: Automatically Extracting and Categorizing Occasions Associated with Consumer Products.",2015,"long nights, rainy days, misspent youth, auto-extracting, categorizing occasions, consumer products",3.0,1.3862943611198906,Q2,0.5
A Deep Learning and Knowledge Transfer Based Architecture for Social Media User Characteristic Determination,2015,"news, knowledge transfer, architecture, social media user characteristic determination",8.0,2.19722457733622,Q3,0.9798465921598648
Proceedings of the 9th Linguistic Annotation Workshop,2015,9th linguistic annotation workshop,0.0,0.0,Q1,0.0
Scaling Semantic Frame Annotation,2015,semantic frame labeling,18.0,2.9444389791664403,Q3,0.0
An Analytic and Empirical Evaluation of Return-on-Investment-Based Active Learning,2015,"korterm, empirical evaluation, phrase-level active learning",3.0,1.3862943611198906,Q2,0.5058418426082991
"Annotating genericity: a survey, a scheme, and a corpus",2015,"annotating genericity, survey, scheme, corpus",18.0,2.9444389791664403,Q3,0.9570107215546817
Design and Annotation of the First {I}talian Corpus for Text Simplification,2015,"italian corpus, text simplification, annotate, design",24.0,3.218875824868201,Q4,0.7691223336033381
On the Discoursive Structure of Computer Graphics Research Papers,2015,"discoursive structure, computer graphics, academic papers",26.0,3.295836866004329,Q4,
Semantic Annotation of {J}apanese Functional Expressions and its Impact on Factuality Analysis,2015,"december 2020, japanese functional expressions, factuality analysis",3.0,1.3862943611198906,Q2,0.5273952787755996
A Qualitative Analysis of a Corpus of Opinion Summaries based on Aspects,2015,"qualitative analysis, corpus, opinion summaries, aspects",3.0,1.3862943611198906,Q2,0.9458788884453624
Developing Language-tagged Corpora for Code-switching Tweets,2015,"tagged corpora, code-switched tweets",23.0,3.1780538303479458,Q4,0.524706546820797
Annotating Geographical Entities on Microblog Text,2015,"geological entities, microblog text",10.0,2.3978952727983707,Q3,0.5
The Annotation Process of the {ITU} Web Treebank,2015,"annotation process, ud trees",17.0,2.8903717578961645,Q3,0.4972451489892089
Part of Speech Annotation of Intermediate Versions in the Keystroke Logged Translation Corpus,2015,"part of speech annotation, intermediate versions, keystroke logged translation corpus",4.0,1.6094379124341005,Q2,0.455920556650774
"A Hierarchy with, of, and for Preposition Supersenses",2015,"hierarchy, preposition sense",46.0,3.8501476017100575,Q4,0.5818322819491777
Bilingual {E}nglish-{C}zech Valency Lexicon Linked to a Parallel Corpus,2015,"bilingual english-czech valency lexicon, parallel corpus",11.0,2.4849066497880004,Q3,0.8844968739267486
Correction Annotation for Non-Native {A}rabic Texts: Guidelines and Corpus,2015,"correction annotation, arabic text, guideline, corpus",25.0,3.258096538021482,Q4,0.9618839573757928
Balancing the Existing and the New in the Context of Annotating Non-Canonical Language,2015,"balancing, existing, new, context, annotating, non-canonical text",0.0,0.0,Q1,0.9767520545677546
Parsing Learner Text: to Shoehorn or not to Shoehorn,2015,"parses, learner text, shoehorn",10.0,2.3978952727983707,Q3,0.4148970272445547
Non-canonical language is not harder to annotate than canonical language,2015,"non-canonical text, annotate, canonical language",5.0,1.791759469228055,Q2,0.8316956915131922
What {I}{'}ve learned about annotating informal text (and why you shouldn{'}t take my word for it),2015,annotating informal text,6.0,1.9459101490553128,Q2,0.0
On Grammaticality in the Syntactic Annotation of Learner Language,2015,"grammaticality, syntactic annotation, learner language",8.0,2.19722457733622,Q3,0.5177664140218354
Across Languages and Genres: Creating a Universal Annotation Scheme for Textual Relations,2015,"languages, genre, common annotation scheme, textual relations",10.0,2.3978952727983707,Q3,0.9665456141810035
Annotating the Implicit Content of Sluices,2015,"implicit content, sluices",9.0,2.302585092994046,Q3,0.5253499532340112
Annotating Causal Language Using Corpus Lexicography of Constructions,2015,"causal language, corpus phonetics, constructions",18.0,2.9444389791664403,Q3,0.5573300074471262
Proceedings of the 1st Workshop on Vector Space Modeling for Natural Language Processing,2015,"workshop, vector space modeling, natural language processing",0.0,0.0,Q1,0.9997947922592841
A Simple Word Embedding Model for Lexical Substitution,2015,"word embedding model, phrase replacement",88.0,4.48863636973214,Q4,0.6630189099252792
Unsupervised Text Normalization Using Distributed Representations of Words and Phrases,2015,"unsupervised data normalization, representations of words, phrases",1.0,0.6931471805599453,Q1,0.35230420697942166
A Multi-classifier Approach to support Coreference Resolution in a Vector Space Model,2015,"single-classifier, coreference decisions, vector space model",0.0,0.0,Q1,0.3163759157049519
Neural context embeddings for automatic discovery of word senses,2015,"neural context embeddings, auto-discovery, word sense",25.0,3.258096538021482,Q4,0.09877541555428246
Distributional Representations of Words for Short Text Classification,2015,"distributional representation, words, core task",30.0,3.4339872044851463,Q4,0.7873035020729262
Relation Extraction: Perspective from Convolutional Neural Networks,2015,"relation extraction, convolutional neural nets",334.0,5.814130531825066,Q4,0.9993219334187722
Distributional Semantic Concept Models for Entity Relation Discovery,2015,"parseme shared task 2, entity relation discovery",0.0,0.0,Q1,0.0
A Deep Architecture for Non-Projective Dependency Parsing,2015,"deep architecture, non-projective dependency parsing",6.0,1.9459101490553128,Q2,0.5439232120641728
Short Text Clustering via Convolutional Neural Networks,2015,"short text clustering, convolutional neural nets",84.0,4.442651256490317,Q4,0.5
A Word-Embedding-based Sense Index for Regular Polysemy Representation,2015,"re-embedding, sense index, regular polysemy",6.0,1.9459101490553128,Q2,0.45956049381452524
Simple Semi-Supervised {POS} Tagging,2015,semi-supervised pos tagging,16.0,2.833213344056216,Q3,0.0
